prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	most.likely.cluster
0	0	0.022	0.66	0.122	0.014	0.182	0	0	0	0	0	0	0	4
0	0	0	0	0.005	0.004	0.991	0	0	0	0	0	0	0	7
0	0	0.005	0.329	0.096	0.027	0.543	0	0	0	0	0	0	0	7
0	0	0.046	0.744	0.078	0.013	0.119	0	0	0	0	0	0	0	4
0	0	0	0	0.004	0.003	0.992	0.001	0	0	0	0	0	0	7
0	0	0.03	0.651	0.096	0.013	0.21	0	0	0	0	0	0	0	4
0	0.023	0.375	0.6	0.002	0	0	0	0	0	0	0	0	0	4
0.001	0.784	0.198	0.017	0	0	0	0	0	0	0	0	0	0	2
0	0.903	0.095	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.15	0.768	0.044	0.003	0.032	0	0	0	0	0	0	0	4
0	0	0	0.015	0.043	0.016	0.926	0	0	0	0	0	0	0	7
0	0.01	0.249	0.727	0.009	0	0.005	0	0	0	0	0	0	0	4
0	0	0	0	0.006	0.004	0.99	0	0	0	0	0	0	0	7
0	0	0	0	0.003	0.002	0.993	0.001	0.001	0	0	0	0	0	7
0	0.086	0.588	0.326	0	0	0	0	0	0	0	0	0	0	3
0	0	0.031	0.772	0.081	0.005	0.111	0	0	0	0	0	0	0	4
0	0	0.018	0.431	0.11	0.024	0.417	0	0	0	0	0	0	0	4
0	0.004	0.114	0.724	0.043	0.012	0.103	0	0	0	0	0	0	0	4
0	0	0	0.005	0.026	0.015	0.954	0	0	0	0	0	0	0	7
0	0	0	0.057	0.054	0.019	0.87	0	0	0	0	0	0	0	7
0	0.09	0.498	0.412	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.004	0.005	0.991	0	0	0	0	0	0	0	7
0	0.012	0.296	0.684	0.007	0.001	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.022	0.013	0.961	0	0	0	0	0	0	0	7
0	0	0.033	0.704	0.092	0.012	0.159	0	0	0	0	0	0	0	4
0	0	0	0.005	0.017	0.014	0.964	0	0	0	0	0	0	0	7
0.004	0.971	0.025	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.021	0.051	0.016	0.912	0	0	0	0	0	0	0	7
0	0	0	0	0.013	0.004	0.983	0	0	0	0	0	0	0	7
0	0	0.164	0.81	0.019	0.001	0.006	0	0	0	0	0	0	0	4
0	0.074	0.308	0.57	0.017	0.002	0.029	0	0	0	0	0	0	0	4
0	0.005	0.258	0.725	0.012	0	0	0	0	0	0	0	0	0	4
0	0.418	0.518	0.064	0	0	0	0	0	0	0	0	0	0	3
0	0.545	0.346	0.109	0	0	0	0	0	0	0	0	0	0	2
0	0	0.145	0.816	0.03	0.001	0.008	0	0	0	0	0	0	0	4
0	0	0	0.007	0.04	0.019	0.934	0	0	0	0	0	0	0	7
0	0.005	0.262	0.729	0.003	0	0.001	0	0	0	0	0	0	0	4
0	0	0.003	0.152	0.062	0.019	0.764	0	0	0	0	0	0	0	7
0	0	0	0.003	0.026	0.009	0.962	0	0	0	0	0	0	0	7
0	0	0.036	0.57	0.102	0.019	0.273	0	0	0	0	0	0	0	4
0	0	0	0	0.004	0.006	0.988	0.002	0	0	0	0	0	0	7
0	0	0.001	0.064	0.066	0.029	0.84	0	0	0	0	0	0	0	7
0	0	0.003	0.414	0.122	0.017	0.444	0	0	0	0	0	0	0	7
0	0.008	0.342	0.643	0.006	0	0.001	0	0	0	0	0	0	0	4
0	0	0.091	0.841	0.04	0.004	0.024	0	0	0	0	0	0	0	4
0	0	0.039	0.57	0.087	0.016	0.288	0	0	0	0	0	0	0	4
0	0.646	0.327	0.027	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.033	0.036	0.025	0.905	0	0	0	0	0	0	0	7
0	0.033	0.396	0.568	0.002	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.005	0.012	0.014	0.969	0	0	0	0	0	0	0	7
0	0.026	0.348	0.613	0.008	0.002	0.003	0	0	0	0	0	0	0	4
0	0	0.005	0.604	0.124	0.021	0.246	0	0	0	0	0	0	0	4
0	0	0.094	0.867	0.027	0.001	0.011	0	0	0	0	0	0	0	4
0	0.199	0.505	0.296	0	0	0	0	0	0	0	0	0	0	3
0	0.343	0.354	0.295	0.004	0	0.004	0	0	0	0	0	0	0	3
0.002	0.944	0.053	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.027	0.019	0.952	0	0	0	0	0	0	0	7
0	0	0	0.006	0.022	0.01	0.962	0	0	0	0	0	0	0	7
0	0.07	0.567	0.363	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.001	0.016	0.009	0.974	0	0	0	0	0	0	0	7
0	0.731	0.237	0.032	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.026	0.014	0.951	0	0	0	0	0	0	0	7
0	0.064	0.457	0.476	0.002	0.001	0	0	0	0	0	0	0	0	4
0	0	0	0	0.016	0.01	0.974	0	0	0	0	0	0	0	7
0	0	0	0.014	0.029	0.015	0.942	0	0	0	0	0	0	0	7
0	0.047	0.497	0.455	0.001	0	0	0	0	0	0	0	0	0	3
0	0.855	0.135	0.01	0	0	0	0	0	0	0	0	0	0	2
0	0.795	0.183	0.022	0	0	0	0	0	0	0	0	0	0	2
0	0	0.029	0.678	0.088	0.01	0.195	0	0	0	0	0	0	0	4
0	0.021	0.425	0.552	0.002	0	0	0	0	0	0	0	0	0	4
0	0.116	0.476	0.406	0.002	0	0	0	0	0	0	0	0	0	3
0	0.048	0.441	0.505	0.003	0.001	0.002	0	0	0	0	0	0	0	4
0	0.19	0.515	0.295	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.001	0.003	0.993	0.002	0.001	0	0	0	0	0	7
0	0	0.02	0.264	0.073	0.016	0.627	0	0	0	0	0	0	0	7
0	0.002	0.137	0.764	0.045	0.006	0.046	0	0	0	0	0	0	0	4
0.002	0.878	0.111	0.009	0	0	0	0	0	0	0	0	0	0	2
0	0	0.02	0.492	0.071	0.022	0.395	0	0	0	0	0	0	0	4
0	0	0	0.01	0.018	0.015	0.957	0	0	0	0	0	0	0	7
0	0.627	0.319	0.054	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.019	0.01	0.962	0	0	0	0	0	0	0	7
0.001	0.854	0.141	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.28	0.704	0.01	0	0.002	0	0	0	0	0	0	0	4
0	0.013	0.287	0.684	0.013	0.002	0.001	0	0	0	0	0	0	0	4
0	0	0	0.049	0.048	0.016	0.887	0	0	0	0	0	0	0	7
0	0.311	0.442	0.246	0	0.001	0	0	0	0	0	0	0	0	3
0	0	0.025	0.643	0.096	0.012	0.224	0	0	0	0	0	0	0	4
0	0	0	0.002	0.003	0.009	0.986	0	0	0	0	0	0	0	7
0	0	0	0.007	0.023	0.008	0.962	0	0	0	0	0	0	0	7
0	0.001	0.125	0.81	0.042	0.002	0.02	0	0	0	0	0	0	0	4
0	0	0	0	0.012	0.012	0.976	0	0	0	0	0	0	0	7
0	0	0	0.011	0.042	0.018	0.929	0	0	0	0	0	0	0	7
0	0.003	0.127	0.738	0.042	0.002	0.088	0	0	0	0	0	0	0	4
0	0	0.012	0.635	0.124	0.016	0.213	0	0	0	0	0	0	0	4
0	0.037	0.471	0.491	0.001	0	0	0	0	0	0	0	0	0	4
0	0.245	0.436	0.315	0.001	0.001	0.002	0	0	0	0	0	0	0	3
0	0	0	0.071	0.074	0.019	0.836	0	0	0	0	0	0	0	7
0	0.429	0.462	0.109	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.037	0.062	0.023	0.878	0	0	0	0	0	0	0	7
0	0.009	0.144	0.747	0.044	0.004	0.052	0	0	0	0	0	0	0	4
0.014	0.939	0.045	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.024	0.011	0.963	0	0	0	0	0	0	0	7
0	0.151	0.509	0.34	0	0	0	0	0	0	0	0	0	0	3
0	0	0.095	0.768	0.056	0.005	0.076	0	0	0	0	0	0	0	4
0	0.039	0.314	0.629	0.012	0.002	0.004	0	0	0	0	0	0	0	4
0	0.013	0.352	0.629	0.004	0	0.002	0	0	0	0	0	0	0	4
0	0.048	0.36	0.586	0.004	0	0.002	0	0	0	0	0	0	0	4
0.001	0.838	0.148	0.013	0	0	0	0	0	0	0	0	0	0	2
0.004	0.939	0.056	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.007	0.009	0.983	0	0	0	0	0	0	0	7
0	0	0.062	0.739	0.066	0.014	0.119	0	0	0	0	0	0	0	4
0	0	0.063	0.841	0.043	0.006	0.047	0	0	0	0	0	0	0	4
0	0	0	0.069	0.067	0.018	0.846	0	0	0	0	0	0	0	7
0	0	0	0	0.009	0.008	0.983	0	0	0	0	0	0	0	7
0	0	0.028	0.762	0.09	0.019	0.101	0	0	0	0	0	0	0	4
0	0	0.014	0.582	0.117	0.024	0.263	0	0	0	0	0	0	0	4
0	0.013	0.328	0.655	0.003	0.001	0	0	0	0	0	0	0	0	4
0	0.074	0.424	0.498	0.004	0	0	0	0	0	0	0	0	0	4
0	0.554	0.388	0.058	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.231	0.121	0.023	0.623	0	0	0	0	0	0	0	7
0	0	0.004	0.38	0.13	0.019	0.467	0	0	0	0	0	0	0	7
0	0	0	0.032	0.039	0.018	0.911	0	0	0	0	0	0	0	7
0	0.005	0.306	0.685	0.002	0	0.002	0	0	0	0	0	0	0	4
0	0	0	0.054	0.052	0.02	0.874	0	0	0	0	0	0	0	7
0	0	0	0.018	0.034	0.015	0.933	0	0	0	0	0	0	0	7
0	0	0	0.024	0.04	0.019	0.917	0	0	0	0	0	0	0	7
0.04	0.927	0.031	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.013	0.011	0.972	0	0	0	0	0	0	0	7
0	0.001	0.144	0.812	0.021	0.003	0.019	0	0	0	0	0	0	0	4
0	0.004	0.181	0.782	0.023	0.001	0.009	0	0	0	0	0	0	0	4
0	0	0	0.001	0.015	0.01	0.974	0	0	0	0	0	0	0	7
0	0.753	0.229	0.018	0	0	0	0	0	0	0	0	0	0	2
0	0	0.016	0.499	0.109	0.016	0.36	0	0	0	0	0	0	0	4
0	0.754	0.215	0.031	0	0	0	0	0	0	0	0	0	0	2
0	0	0.016	0.659	0.121	0.019	0.185	0	0	0	0	0	0	0	4
0	0	0	0.004	0.027	0.017	0.952	0	0	0	0	0	0	0	7
0	0.88	0.113	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.054	0.052	0.028	0.866	0	0	0	0	0	0	0	7
0	0	0	0.105	0.073	0.028	0.794	0	0	0	0	0	0	0	7
0	0	0	0	0.023	0.014	0.963	0	0	0	0	0	0	0	7
0	0	0	0.014	0.042	0.016	0.928	0	0	0	0	0	0	0	7
0	0	0	0.005	0.026	0.01	0.959	0	0	0	0	0	0	0	7
0	0.001	0.043	0.82	0.059	0.011	0.066	0	0	0	0	0	0	0	4
0	0	0.027	0.628	0.095	0.021	0.229	0	0	0	0	0	0	0	4
0	0	0	0	0.003	0.004	0.993	0	0	0	0	0	0	0	7
0	0.013	0.392	0.595	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.017	0.029	0.009	0.945	0	0	0	0	0	0	0	7
0	0.005	0.159	0.79	0.024	0.001	0.021	0	0	0	0	0	0	0	4
0	0	0	0.034	0.034	0.015	0.917	0	0	0	0	0	0	0	7
0	0	0	0.013	0.038	0.018	0.931	0	0	0	0	0	0	0	7
0	0.586	0.319	0.095	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.008	0.028	0.006	0.957	0	0	0	0	0	0	0	7
0	0.012	0.238	0.731	0.015	0	0.004	0	0	0	0	0	0	0	4
0	0	0	0.006	0.031	0.015	0.948	0	0	0	0	0	0	0	7
0	0.001	0.194	0.785	0.014	0.002	0.004	0	0	0	0	0	0	0	4
0	0	0.069	0.835	0.056	0.005	0.035	0	0	0	0	0	0	0	4
0	0	0	0.015	0.031	0.009	0.945	0	0	0	0	0	0	0	7
0	0	0	0.002	0.017	0.009	0.972	0	0	0	0	0	0	0	7
0	0	0	0.006	0.021	0.012	0.961	0	0	0	0	0	0	0	7
0	0	0.148	0.834	0.013	0	0.005	0	0	0	0	0	0	0	4
0	0	0	0.018	0.048	0.022	0.912	0	0	0	0	0	0	0	7
0	0	0.034	0.686	0.072	0.009	0.199	0	0	0	0	0	0	0	4
0	0	0	0.019	0.05	0.012	0.919	0	0	0	0	0	0	0	7
0.004	0.913	0.083	0	0	0	0	0	0	0	0	0	0	0	2
0	0.903	0.096	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.15	0.075	0.021	0.753	0	0	0	0	0	0	0	7
0	0	0.001	0.092	0.074	0.021	0.812	0	0	0	0	0	0	0	7
0	0	0	0.121	0.102	0.031	0.746	0	0	0	0	0	0	0	7
0	0	0	0.001	0.009	0.01	0.979	0.001	0	0	0	0	0	0	7
0	0.001	0.128	0.832	0.03	0.002	0.007	0	0	0	0	0	0	0	4
0	0.528	0.375	0.096	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0.019	0.795	0.098	0.007	0.081	0	0	0	0	0	0	0	4
0	0	0	0	0.007	0.006	0.987	0	0	0	0	0	0	0	7
0	0.002	0.205	0.787	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0.082	0.83	0.041	0.004	0.043	0	0	0	0	0	0	0	4
0	0	0	0.095	0.103	0.022	0.78	0	0	0	0	0	0	0	7
0	0.016	0.475	0.509	0	0	0	0	0	0	0	0	0	0	4
0	0.085	0.515	0.398	0.002	0	0	0	0	0	0	0	0	0	3
0	0	0.014	0.451	0.109	0.023	0.403	0	0	0	0	0	0	0	4
0	0	0	0.004	0.02	0.006	0.97	0	0	0	0	0	0	0	7
0	0.159	0.391	0.444	0.004	0	0.002	0	0	0	0	0	0	0	4
0	0.44	0.466	0.093	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.03	0.044	0.019	0.907	0	0	0	0	0	0	0	7
0	0	0.001	0.115	0.081	0.02	0.783	0	0	0	0	0	0	0	7
0	0	0	0.02	0.033	0.014	0.933	0	0	0	0	0	0	0	7
0	0.008	0.255	0.714	0.017	0.001	0.005	0	0	0	0	0	0	0	4
0	0.141	0.5	0.358	0.001	0	0	0	0	0	0	0	0	0	3
0	0.005	0.149	0.811	0.02	0	0.015	0	0	0	0	0	0	0	4
0	0	0	0.012	0.025	0.016	0.947	0	0	0	0	0	0	0	7
0	0	0	0.004	0.015	0.011	0.97	0	0	0	0	0	0	0	7
0	0.28	0.449	0.27	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.005	0.005	0.99	0	0	0	0	0	0	0	7
0	0	0.03	0.662	0.076	0.019	0.213	0	0	0	0	0	0	0	4
0	0.002	0.188	0.782	0.013	0.001	0.014	0	0	0	0	0	0	0	4
0.033	0.942	0.024	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0	0.064	0.734	0.073	0.01	0.119	0	0	0	0	0	0	0	4
0	0	0	0.001	0.002	0.001	0.993	0.003	0	0	0	0	0	0	7
0	0	0	0	0.01	0.005	0.984	0.001	0	0	0	0	0	0	7
0	0	0.001	0.067	0.084	0.019	0.829	0	0	0	0	0	0	0	7
0	0.005	0.222	0.762	0.008	0	0.003	0	0	0	0	0	0	0	4
0	0	0.183	0.801	0.015	0	0.001	0	0	0	0	0	0	0	4
0	0	0.025	0.799	0.081	0.013	0.082	0	0	0	0	0	0	0	4
0.012	0.942	0.045	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0.346	0.464	0.189	0.001	0	0	0	0	0	0	0	0	0	3
0	0.011	0.295	0.686	0.006	0.001	0.001	0	0	0	0	0	0	0	4
0	0.206	0.545	0.249	0	0	0	0	0	0	0	0	0	0	3
0	0	0.082	0.854	0.03	0.006	0.028	0	0	0	0	0	0	0	4
0	0	0.008	0.534	0.1	0.022	0.336	0	0	0	0	0	0	0	4
0	0.485	0.442	0.073	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.004	0.003	0.993	0	0	0	0	0	0	0	7
0	0.075	0.391	0.53	0.003	0	0.001	0	0	0	0	0	0	0	4
0	0.377	0.442	0.181	0	0	0	0	0	0	0	0	0	0	3
0	0.003	0.114	0.811	0.038	0.001	0.033	0	0	0	0	0	0	0	4
0	0	0	0.004	0.009	0.007	0.979	0	0	0.001	0	0	0	0	7
0.003	0.835	0.139	0.023	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.107	0.817	0.043	0.005	0.027	0	0	0	0	0	0	0	4
0	0.217	0.485	0.297	0.001	0	0	0	0	0	0	0	0	0	3
0	0.703	0.274	0.023	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.113	0.735	0.052	0.006	0.093	0	0	0	0	0	0	0	4
0	0	0	0.079	0.076	0.027	0.818	0	0	0	0	0	0	0	7
0	0	0	0.02	0.049	0.013	0.918	0	0	0	0	0	0	0	7
0	0	0	0.003	0.023	0.007	0.967	0	0	0	0	0	0	0	7
0	0	0	0.032	0.048	0.018	0.902	0	0	0	0	0	0	0	7
0	0	0.001	0.072	0.066	0.028	0.833	0	0	0	0	0	0	0	7
0	0.001	0.096	0.789	0.051	0.002	0.061	0	0	0	0	0	0	0	4
0	0.001	0.054	0.722	0.069	0.011	0.143	0	0	0	0	0	0	0	4
0.003	0.811	0.159	0.027	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.037	0.058	0.02	0.885	0	0	0	0	0	0	0	7
0	0	0	0.002	0.01	0.012	0.976	0	0	0	0	0	0	0	7
0	0	0.039	0.614	0.091	0.009	0.247	0	0	0	0	0	0	0	4
0	0.001	0.021	0.523	0.093	0.014	0.348	0	0	0	0	0	0	0	4
0	0	0.021	0.521	0.085	0.022	0.351	0	0	0	0	0	0	0	4
0	0.004	0.145	0.777	0.038	0.004	0.032	0	0	0	0	0	0	0	4
0	0	0.046	0.758	0.057	0.012	0.127	0	0	0	0	0	0	0	4
0	0	0.004	0.195	0.079	0.019	0.703	0	0	0	0	0	0	0	7
0	0	0	0.007	0.01	0.006	0.977	0	0	0	0	0	0	0	7
0.001	0.609	0.274	0.115	0	0	0.001	0	0	0	0	0	0	0	2
0	0	0	0.081	0.068	0.031	0.82	0	0	0	0	0	0	0	7
0	0.109	0.459	0.431	0.001	0	0	0	0	0	0	0	0	0	3
0	0.481	0.422	0.097	0	0	0	0	0	0	0	0	0	0	2
0	0.25	0.457	0.292	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.007	0.025	0.015	0.953	0	0	0	0	0	0	0	7
0	0.341	0.385	0.272	0.002	0	0	0	0	0	0	0	0	0	3
0	0	0.079	0.799	0.053	0.004	0.065	0	0	0	0	0	0	0	4
0	0.039	0.379	0.576	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.017	0.01	0.971	0	0	0	0	0	0	0	7
0	0	0.051	0.739	0.066	0.01	0.134	0	0	0	0	0	0	0	4
0	0	0	0.001	0.016	0.007	0.976	0	0	0	0	0	0	0	7
0	0	0	0	0.012	0.005	0.983	0	0	0	0	0	0	0	7
0	0.009	0.224	0.747	0.017	0	0.003	0	0	0	0	0	0	0	4
0	0	0	0	0.007	0.002	0.99	0.001	0	0	0	0	0	0	7
0	0	0.059	0.741	0.064	0.012	0.124	0	0	0	0	0	0	0	4
0	0	0.143	0.792	0.027	0.006	0.032	0	0	0	0	0	0	0	4
0	0	0	0	0.006	0.003	0.99	0.001	0	0	0	0	0	0	7
0	0	0	0	0	0.002	0.998	0	0	0	0	0	0	0	7
0	0	0	0.031	0.052	0.033	0.884	0	0	0	0	0	0	0	7
0	0	0	0.11	0.09	0.022	0.778	0	0	0	0	0	0	0	7
0.041	0.946	0.013	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.011	0.222	0.052	0.019	0.696	0	0	0	0	0	0	0	7
0.008	0.963	0.028	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0.167	0.515	0.316	0.002	0	0	0	0	0	0	0	0	0	3
0	0.005	0.134	0.737	0.027	0.006	0.091	0	0	0	0	0	0	0	4
0	0.027	0.357	0.609	0.005	0	0.002	0	0	0	0	0	0	0	4
0	0.062	0.354	0.561	0.01	0	0.013	0	0	0	0	0	0	0	4
0	0	0.084	0.805	0.051	0.002	0.058	0	0	0	0	0	0	0	4
0	0	0.078	0.866	0.032	0.003	0.021	0	0	0	0	0	0	0	4
0	0.021	0.292	0.668	0.013	0	0.006	0	0	0	0	0	0	0	4
0	0.204	0.559	0.236	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.005	0.002	0.993	0	0	0	0	0	0	0	7
0	0	0.014	0.591	0.112	0.019	0.264	0	0	0	0	0	0	0	4
0	0	0.004	0.217	0.1	0.022	0.657	0	0	0	0	0	0	0	7
0	0	0	0.043	0.063	0.014	0.88	0	0	0	0	0	0	0	7
0	0.062	0.104	0.348	0.042	0.013	0.431	0	0	0	0	0	0	0	7
0	0	0	0.038	0.076	0.025	0.861	0	0	0	0	0	0	0	7
0	0.007	0.197	0.76	0.018	0.001	0.017	0	0	0	0	0	0	0	4
0	0.006	0.312	0.675	0.004	0	0.003	0	0	0	0	0	0	0	4
0.047	0.938	0.015	0	0	0	0	0	0	0	0	0	0	0	2
0	0.178	0.573	0.249	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.012	0.012	0.976	0	0	0	0	0	0	0	7
0	0.035	0.314	0.639	0.006	0.001	0.005	0	0	0	0	0	0	0	4
0	0	0	0.027	0.053	0.019	0.901	0	0	0	0	0	0	0	7
0	0	0	0.011	0.036	0.02	0.933	0	0	0	0	0	0	0	7
0	0	0.002	0.146	0.089	0.025	0.738	0	0	0	0	0	0	0	7
0	0	0	0.001	0.017	0.014	0.968	0	0	0	0	0	0	0	7
0	0	0.02	0.639	0.114	0.017	0.21	0	0	0	0	0	0	0	4
0.003	0.902	0.092	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0.625	0.334	0.041	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.025	0.016	0.957	0	0	0	0	0	0	0	7
0	0	0.025	0.589	0.089	0.014	0.283	0	0	0	0	0	0	0	4
0	0	0	0.001	0.017	0.002	0.98	0	0	0	0	0	0	0	7
0	0.019	0.269	0.676	0.016	0.002	0.018	0	0	0	0	0	0	0	4
0	0	0.132	0.854	0.01	0	0.004	0	0	0	0	0	0	0	4
0	0.006	0.238	0.739	0.012	0.001	0.004	0	0	0	0	0	0	0	4
0	0	0.002	0.196	0.087	0.035	0.68	0	0	0	0	0	0	0	7
0	0	0	0.002	0.02	0.009	0.969	0	0	0	0	0	0	0	7
0	0.016	0.287	0.69	0.004	0	0.003	0	0	0	0	0	0	0	4
0	0	0	0.002	0.011	0.006	0.981	0	0	0	0	0	0	0	7
0.001	0.833	0.14	0.026	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.008	0.009	0.98	0	0	0	0	0	0	0	7
0	0.233	0.509	0.254	0.002	0.001	0.001	0	0	0	0	0	0	0	3
0	0	0	0.088	0.087	0.025	0.8	0	0	0	0	0	0	0	7
0	0	0	0	0.004	0.005	0.991	0	0	0	0	0	0	0	7
0	0.219	0.481	0.296	0.004	0	0	0	0	0	0	0	0	0	3
0.004	0.962	0.033	0.001	0	0	0	0	0	0	0	0	0	0	2
0	0.438	0.357	0.205	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.241	0.744	0.01	0.001	0	0	0	0	0	0	0	0	4
0	0	0.006	0.552	0.113	0.023	0.306	0	0	0	0	0	0	0	4
0	0	0	0.036	0.046	0.021	0.897	0	0	0	0	0	0	0	7
0	0.015	0.411	0.57	0.004	0	0	0	0	0	0	0	0	0	4
0.002	0.915	0.078	0.005	0	0	0	0	0	0	0	0	0	0	2
0	0.013	0.221	0.735	0.014	0.001	0.016	0	0	0	0	0	0	0	4
0	0	0.029	0.78	0.105	0.015	0.071	0	0	0	0	0	0	0	4
0	0	0.001	0.021	0.025	0.015	0.938	0	0	0	0	0	0	0	7
0	0	0	0.021	0.057	0.013	0.909	0	0	0	0	0	0	0	7
0.007	0.899	0.088	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.034	0.051	0.015	0.9	0	0	0	0	0	0	0	7
0	0	0.001	0.024	0.04	0.012	0.922	0.001	0	0	0	0	0	0	7
0	0	0.003	0.139	0.097	0.034	0.727	0	0	0	0	0	0	0	7
0	0.366	0.403	0.23	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.046	0.055	0.012	0.887	0	0	0	0	0	0	0	7
0	0.174	0.44	0.382	0.003	0	0.001	0	0	0	0	0	0	0	3
0	0.008	0.229	0.755	0.006	0	0.002	0	0	0	0	0	0	0	4
0	0.337	0.444	0.218	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.048	0.824	0.057	0.006	0.065	0	0	0	0	0	0	0	4
0.039	0.956	0.005	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.022	0.692	0.077	0.016	0.193	0	0	0	0	0	0	0	4
0	0.002	0.178	0.786	0.025	0	0.009	0	0	0	0	0	0	0	4
0	0.26	0.577	0.162	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0	0.002	0.996	0.002	0	0	0	0	0	0	7
0	0	0	0.048	0.045	0.02	0.887	0	0	0	0	0	0	0	7
0	0	0.082	0.787	0.055	0.009	0.067	0	0	0	0	0	0	0	4
0	0.038	0.341	0.616	0.005	0	0	0	0	0	0	0	0	0	4
0	0	0.075	0.719	0.05	0.013	0.143	0	0	0	0	0	0	0	4
0	0	0.161	0.809	0.015	0.005	0.01	0	0	0	0	0	0	0	4
0	0	0.007	0.344	0.109	0.022	0.518	0	0	0	0	0	0	0	7
0	0	0	0.003	0.016	0.012	0.969	0	0	0	0	0	0	0	7
0	0.002	0.147	0.826	0.017	0.001	0.007	0	0	0	0	0	0	0	4
0.028	0.928	0.044	0	0	0	0	0	0	0	0	0	0	0	2
0	0.416	0.362	0.221	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0.016	0.443	0.105	0.023	0.413	0	0	0	0	0	0	0	4
0	0	0.01	0.338	0.086	0.021	0.545	0	0	0	0	0	0	0	7
0	0.439	0.427	0.133	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0	0.017	0.02	0.014	0.949	0	0	0	0	0	0	0	7
0	0.004	0.238	0.738	0.011	0.001	0.008	0	0	0	0	0	0	0	4
0	0	0	0.002	0.024	0.007	0.967	0	0	0	0	0	0	0	7
0	0	0	0.001	0.005	0.005	0.989	0	0	0	0	0	0	0	7
0	0.007	0.2	0.775	0.011	0.001	0.006	0	0	0	0	0	0	0	4
0	0	0	0	0.003	0.002	0.992	0.002	0.001	0	0	0	0	0	7
0	0	0.036	0.663	0.06	0.019	0.222	0	0	0	0	0	0	0	4
0	0	0	0.009	0.026	0.015	0.95	0	0	0	0	0	0	0	7
0.002	0.933	0.061	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.034	0.012	0.945	0	0	0	0	0	0	0	7
0	0.001	0.171	0.784	0.022	0.003	0.019	0	0	0	0	0	0	0	4
0	0.003	0.303	0.69	0.004	0	0	0	0	0	0	0	0	0	4
0	0.009	0.335	0.652	0.004	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.018	0.004	0.977	0	0	0	0	0	0	0	7
0	0.35	0.438	0.212	0	0	0	0	0	0	0	0	0	0	3
