prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	prob.cluster15	prob.cluster16	most.likely.cluster
0	0	0	0.001	0.997	0.001	0	0	0	0.001	0	0	0	0	0	0	5
0	0	0.001	0.065	0.934	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.265	0.719	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.104	0.73	0.166	0	0	0	0	0	0	0	0	0	0	0	4
0	0.004	0.287	0.7	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.086	0.914	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.136	0.802	0.061	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.039	0.961	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.057	0.942	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.028	0.972	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.957	0.033	0.008	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.012	0.189	0.799	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.087	0.913	0	0	0	0	0	0	0	0	0	0	0	5
0	0.029	0.34	0.62	0.011	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.21	0.733	0.056	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.008	0.17	0.822	0	0	0	0	0	0	0	0	0	0	0	5
0	0.863	0.116	0.021	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.19	0.714	0.092	0	0	0	0	0	0	0	0	0	0	0	4
0	0.149	0.406	0.441	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.021	0.979	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.089	0.518	0.391	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.217	0.757	0.025	0	0	0	0	0	0	0	0	0	0	0	4
0	0.007	0.318	0.669	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0.035	0.909	0.044	0.012	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.017	0.983	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.075	0.519	0.405	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.029	0.971	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.255	0.718	0.026	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.097	0.902	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.063	0.672	0.265	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0.999	0	0	0	0.001	0	0	0	0	0	0	0	5
0	0	0.033	0.385	0.582	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.112	0.74	0.147	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.09	0.653	0.257	0	0	0	0	0	0	0	0	0	0	0	4
0	0.04	0.416	0.544	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.89	0.092	0.018	0	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.958	0.04	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.008	0.272	0.689	0.031	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.048	0.952	0	0	0	0	0	0	0	0	0	0	0	5
0	0.012	0.366	0.62	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0.997	0.001	0.001	0	0	0.001	0	0	0	0	0	0	5
0	0.182	0.516	0.302	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.108	0.766	0.126	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.046	0.474	0.48	0	0	0	0	0	0	0	0	0	0	0	5
0	0.007	0.225	0.66	0.108	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.019	0.98	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.096	0.903	0	0	0	0	0	0	0	0	0	0	0	5
0	0.161	0.478	0.361	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.019	0.41	0.57	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.014	0.986	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.093	0.71	0.197	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.011	0.989	0	0	0	0	0	0	0	0	0	0	0	5
0.003	0.991	0.005	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.039	0.96	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0.005	0.295	0.694	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0.121	0.315	0.539	0.025	0	0	0	0	0	0	0	0	0	0	0	4
0	0.023	0.372	0.599	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0.639	0.307	0.054	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.696	0.217	0.087	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.004	0.259	0.729	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.026	0.974	0	0	0	0	0	0	0	0	0	0	0	5
0	0.018	0.375	0.601	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.185	0.807	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.014	0.985	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.109	0.566	0.325	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.111	0.886	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.025	0.472	0.503	0	0	0	0	0	0	0	0	0	0	0	5
0	0.03	0.422	0.546	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.202	0.756	0.042	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.091	0.586	0.323	0	0	0	0	0	0	0	0	0	0	0	4
0	0.852	0.127	0.021	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.059	0.94	0	0	0	0	0	0	0	0	0	0	0	5
0	0.076	0.453	0.47	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.011	0.989	0	0	0	0	0	0	0	0	0	0	0	5
0	0.051	0.42	0.528	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.052	0.654	0.294	0	0	0	0	0	0	0	0	0	0	0	4
0	0.002	0.221	0.762	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0.283	0.426	0.291	0	0	0	0	0	0	0	0	0	0	0	0	3
0.001	0.483	0.303	0.211	0.002	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.972	0.025	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.022	0.978	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0.181	0.498	0.321	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0.839	0.138	0.023	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.028	0.972	0	0	0	0	0	0	0	0	0	0	0	5
0	0.116	0.474	0.41	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.028	0.972	0	0	0	0	0	0	0	0	0	0	0	5
0	0.09	0.506	0.403	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.947	0.046	0.007	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.872	0.115	0.013	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.095	0.683	0.222	0	0	0	0	0	0	0	0	0	0	0	4
0	0.069	0.462	0.469	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.235	0.445	0.32	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.097	0.444	0.459	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.326	0.427	0.247	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.997	0.001	0	0	0.001	0.001	0	0	0	0	0	0	5
0	0	0.031	0.303	0.666	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.25	0.686	0.06	0	0	0	0	0	0	0	0	0	0	0	4
0.002	0.946	0.048	0.004	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.059	0.477	0.464	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.028	0.972	0	0	0	0	0	0	0	0	0	0	0	5
0	0.758	0.2	0.042	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.026	0.973	0	0	0	0	0	0	0	0	0	0	0	5
0	0.952	0.042	0.006	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.015	0.389	0.596	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.034	0.346	0.614	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.086	0.913	0	0	0	0	0	0	0	0	0	0	0	5
0	0.412	0.371	0.217	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.081	0.679	0.24	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.003	0.996	0	0.001	0	0	0	0	0	0	0	0	0	5
0	0	0	0.026	0.974	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.275	0.705	0.018	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.032	0.967	0	0	0	0	0	0	0	0	0	0	0	5
0	0.009	0.217	0.679	0.095	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.062	0.648	0.29	0	0	0	0	0	0	0	0	0	0	0	4
0	0.1	0.466	0.434	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.369	0.349	0.282	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.006	0.119	0.875	0	0	0	0	0	0	0	0	0	0	0	5
0	0.606	0.303	0.091	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.003	0.089	0.908	0	0	0	0	0	0	0	0	0	0	0	5
0	0.013	0.244	0.684	0.059	0	0	0	0	0	0	0	0	0	0	0	4
0.021	0.966	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.015	0.985	0	0	0	0	0	0	0	0	0	0	0	5
0	0.268	0.445	0.286	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.002	0.201	0.708	0.089	0	0	0	0	0	0	0	0	0	0	0	4
0	0.067	0.397	0.532	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0.037	0.417	0.543	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.086	0.411	0.501	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0.929	0.063	0.008	0	0	0	0	0	0	0	0	0	0	0	0	2
0.004	0.973	0.022	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0.005	0.139	0.726	0.13	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.17	0.775	0.055	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.109	0.889	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.103	0.753	0.144	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.069	0.616	0.315	0	0	0	0	0	0	0	0	0	0	0	4
0	0.019	0.437	0.544	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.113	0.411	0.476	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.73	0.232	0.038	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.012	0.293	0.695	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.036	0.424	0.54	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.051	0.947	0	0	0	0	0	0	0	0	0	0	0	5
0	0.022	0.397	0.579	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.004	0.096	0.9	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.033	0.967	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.06	0.94	0	0	0	0	0	0	0	0	0	0	0	5
0.031	0.956	0.011	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.248	0.728	0.023	0	0	0	0	0	0	0	0	0	0	0	4
0	0.01	0.287	0.683	0.02	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0.861	0.122	0.017	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.064	0.529	0.407	0	0	0	0	0	0	0	0	0	0	0	4
0	0.891	0.089	0.02	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.066	0.707	0.227	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0.949	0.05	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.099	0.9	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.005	0.145	0.85	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.039	0.961	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.139	0.771	0.09	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.085	0.614	0.301	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0.021	0.476	0.503	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.031	0.969	0	0	0	0	0	0	0	0	0	0	0	5
0	0.012	0.285	0.688	0.015	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.046	0.954	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.024	0.976	0	0	0	0	0	0	0	0	0	0	0	5
0	0.729	0.197	0.074	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0	0.016	0.369	0.613	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.02	0.98	0	0	0	0	0	0	0	0	0	0	0	5
0	0.008	0.294	0.69	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.169	0.778	0.053	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.019	0.981	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.021	0.979	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.294	0.699	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.051	0.948	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.101	0.659	0.239	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.051	0.948	0	0	0	0	0	0	0	0	0	0	0	5
0.006	0.964	0.025	0.005	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.964	0.034	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.008	0.186	0.806	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.007	0.132	0.861	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.006	0.175	0.819	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.231	0.752	0.014	0	0	0	0	0	0	0	0	0	0	0	4
0	0.691	0.244	0.065	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.065	0.812	0.123	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.006	0.323	0.667	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.194	0.738	0.068	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.005	0.165	0.83	0	0	0	0	0	0	0	0	0	0	0	5
0	0.055	0.519	0.426	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.18	0.484	0.336	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.047	0.472	0.481	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.012	0.987	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0.243	0.383	0.372	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.603	0.301	0.096	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.062	0.938	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.008	0.188	0.804	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.034	0.966	0	0	0	0	0	0	0	0	0	0	0	5
0	0.042	0.363	0.59	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0	0.292	0.405	0.302	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.005	0.258	0.706	0.031	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.014	0.986	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.011	0.989	0	0	0	0	0	0	0	0	0	0	0	5
0	0.411	0.371	0.218	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.094	0.641	0.265	0	0	0	0	0	0	0	0	0	0	0	4
0	0.008	0.308	0.674	0.01	0	0	0	0	0	0	0	0	0	0	0	4
0.032	0.962	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.132	0.728	0.14	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0.999	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.124	0.875	0	0	0	0	0	0	0	0	0	0	0	5
0	0.013	0.332	0.652	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.002	0.308	0.686	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.107	0.796	0.097	0	0	0	0	0	0	0	0	0	0	0	4
0.006	0.983	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.53	0.317	0.153	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.036	0.382	0.578	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0.36	0.431	0.209	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.001	0.204	0.75	0.045	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.044	0.509	0.447	0	0	0	0	0	0	0	0	0	0	0	4
0	0.685	0.265	0.05	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0.195	0.401	0.403	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0.516	0.337	0.147	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.219	0.72	0.06	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.009	0.989	0	0	0	0.001	0	0	0	0	0	0	0	5
0.003	0.909	0.073	0.015	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.218	0.723	0.056	0	0	0	0	0	0	0	0	0	0	0	4
0	0.355	0.398	0.245	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.856	0.129	0.015	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.007	0.199	0.67	0.124	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.129	0.869	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.035	0.964	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.049	0.948	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.104	0.894	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.209	0.714	0.074	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.134	0.677	0.189	0	0	0	0	0	0	0	0	0	0	0	4
0.003	0.91	0.071	0.016	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.066	0.934	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.011	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.097	0.603	0.3	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.09	0.547	0.363	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.073	0.517	0.41	0	0	0	0	0	0	0	0	0	0	0	4
0	0.004	0.252	0.715	0.029	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.12	0.73	0.149	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.018	0.223	0.759	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.011	0.989	0	0	0	0	0	0	0	0	0	0	0	5
0.004	0.715	0.176	0.105	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.119	0.88	0	0	0	0	0	0	0	0	0	0	0	5
0	0.21	0.424	0.366	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.647	0.259	0.094	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.371	0.359	0.27	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.023	0.977	0	0	0	0	0	0	0	0	0	0	0	5
0	0.461	0.323	0.216	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.183	0.711	0.105	0	0	0	0	0	0	0	0	0	0	0	4
0	0.051	0.439	0.509	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.144	0.691	0.163	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0.021	0.366	0.607	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.156	0.705	0.139	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.245	0.722	0.03	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.995	0	0	0.001	0	0	0	0	0	0	0	0	5
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.055	0.945	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.176	0.82	0	0	0	0	0	0	0	0	0	0	0	5
0.055	0.942	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.017	0.231	0.752	0	0	0	0	0	0	0	0	0	0	0	5
0.015	0.981	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.259	0.478	0.263	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.015	0.228	0.651	0.106	0	0	0	0	0	0	0	0	0	0	0	4
0	0.056	0.42	0.522	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0.117	0.373	0.501	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.188	0.761	0.051	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.211	0.767	0.021	0	0	0	0	0	0	0	0	0	0	0	4
0	0.033	0.41	0.55	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0.316	0.466	0.218	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.063	0.641	0.296	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.014	0.244	0.742	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.083	0.915	0	0	0	0	0	0	0	0	0	0	0	5
0	0.067	0.129	0.331	0.473	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.082	0.917	0	0	0	0	0	0	0	0	0	0	0	5
0	0.021	0.325	0.641	0.013	0	0	0	0	0	0	0	0	0	0	0	4
0	0.015	0.41	0.574	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0.036	0.96	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.322	0.446	0.232	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.004	0.995	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0.074	0.384	0.537	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.047	0.952	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.035	0.965	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.01	0.196	0.794	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.013	0.987	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.052	0.673	0.275	0	0	0	0	0	0	0	0	0	0	0	4
0.003	0.954	0.039	0.004	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.786	0.187	0.027	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.026	0.974	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.086	0.595	0.319	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0.053	0.349	0.58	0.018	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.297	0.694	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0.014	0.348	0.635	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.249	0.745	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0.025	0.393	0.58	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0.001	0.895	0.085	0.019	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.008	0.992	0	0	0	0	0	0	0	0	0	0	0	5
0	0.342	0.417	0.241	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.004	0.161	0.835	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.327	0.416	0.257	0	0	0	0	0	0	0	0	0	0	0	0	3
0.002	0.981	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.57	0.265	0.165	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.013	0.366	0.619	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.045	0.625	0.33	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.089	0.909	0	0	0	0	0	0	0	0	0	0	0	5
0	0.047	0.463	0.489	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0.002	0.972	0.025	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.021	0.345	0.621	0.013	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.083	0.803	0.114	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.039	0.96	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.041	0.958	0	0	0	0	0	0	0	0	0	0	0	5
0.005	0.954	0.04	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
